brand,productId,partNumber,name,series,phaseType,particleSize,columnLength,innerDiameter,poreSize,productType,application,status,price,sorbentMass,cartridgeVolume,membraneType,diameter,material,volume,consumableType,mode,filmThickness,polarity,separationType
Phenomenex,PHEN-00032,PHE-000032,"Kinetex Phenyl-Hexyl, 2.6 µm, 4.6 x 250 mm",Kinetex Phenyl-Hexyl,Phenyl-Hexyl,2.6,250,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00033,PHE-000033,"Luna C18, 3 µm, 2.1 x 30 mm",Luna C18,C18,3.0,30,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00034,PHE-000034,"Luna C18, 3 µm, 2.1 x 50 mm",Luna C18,C18,3.0,50,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00035,PHE-000035,"Luna C18, 3 µm, 4.6 x 50 mm",Luna C18,C18,3.0,50,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00036,PHE-000036,"Luna C18, 3 µm, 2.1 x 100 mm",Luna C18,C18,3.0,100,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00037,PHE-000037,"Luna C18, 3 µm, 4.6 x 100 mm",Luna C18,C18,3.0,100,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00038,PHE-000038,"Luna C18, 3 µm, 2.1 x 150 mm",Luna C18,C18,3.0,150,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00039,PHE-000039,"Luna C18, 3 µm, 4.6 x 150 mm",Luna C18,C18,3.0,150,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00040,PHE-000040,"Luna C18, 3 µm, 4.6 x 250 mm",Luna C18,C18,3.0,250,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00041,PHE-000041,"Luna C18, 5 µm, 2.1 x 30 mm",Luna C18,C18,5.0,30,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00042,PHE-000042,"Luna C18, 5 µm, 2.1 x 50 mm",Luna C18,C18,5.0,50,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00043,PHE-000043,"Luna C18, 5 µm, 4.6 x 50 mm",Luna C18,C18,5.0,50,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00044,PHE-000044,"Luna C18, 5 µm, 2.1 x 100 mm",Luna C18,C18,5.0,100,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00045,PHE-000045,"Luna C18, 5 µm, 4.6 x 100 mm",Luna C18,C18,5.0,100,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00046,PHE-000046,"Luna C18, 5 µm, 2.1 x 150 mm",Luna C18,C18,5.0,150,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00047,PHE-000047,"Luna C18, 5 µm, 4.6 x 150 mm",Luna C18,C18,5.0,150,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00048,PHE-000048,"Luna C18, 5 µm, 4.6 x 250 mm",Luna C18,C18,5.0,250,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00049,PHE-000049,"Luna C8, 5 µm, 2.1 x 30 mm",Luna C8,C8,5.0,30,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00050,PHE-000050,"Luna C8, 5 µm, 2.1 x 50 mm",Luna C8,C8,5.0,50,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00051,PHE-000051,"Luna C8, 5 µm, 4.6 x 50 mm",Luna C8,C8,5.0,50,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00052,PHE-000052,"Luna C8, 5 µm, 2.1 x 100 mm",Luna C8,C8,5.0,100,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00053,PHE-000053,"Luna C8, 5 µm, 4.6 x 100 mm",Luna C8,C8,5.0,100,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00054,PHE-000054,"Luna C8, 5 µm, 2.1 x 150 mm",Luna C8,C8,5.0,150,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00055,PHE-000055,"Luna C8, 5 µm, 4.6 x 150 mm",Luna C8,C8,5.0,150,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00056,PHE-000056,"Luna C8, 5 µm, 4.6 x 250 mm",Luna C8,C8,5.0,250,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00057,PHE-000057,"Luna Phenyl-Hexyl, 5 µm, 2.1 x 30 mm",Luna Phenyl-Hexyl,Phenyl-Hexyl,5.0,30,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00058,PHE-000058,"Luna Phenyl-Hexyl, 5 µm, 2.1 x 50 mm",Luna Phenyl-Hexyl,Phenyl-Hexyl,5.0,50,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00059,PHE-000059,"Luna Phenyl-Hexyl, 5 µm, 4.6 x 50 mm",Luna Phenyl-Hexyl,Phenyl-Hexyl,5.0,50,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00060,PHE-000060,"Luna Phenyl-Hexyl, 5 µm, 2.1 x 100 mm",Luna Phenyl-Hexyl,Phenyl-Hexyl,5.0,100,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00061,PHE-000061,"Luna Phenyl-Hexyl, 5 µm, 4.6 x 100 mm",Luna Phenyl-Hexyl,Phenyl-Hexyl,5.0,100,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00062,PHE-000062,"Luna Phenyl-Hexyl, 5 µm, 2.1 x 150 mm",Luna Phenyl-Hexyl,Phenyl-Hexyl,5.0,150,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00063,PHE-000063,"Luna Phenyl-Hexyl, 5 µm, 4.6 x 150 mm",Luna Phenyl-Hexyl,Phenyl-Hexyl,5.0,150,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00064,PHE-000064,"Luna Phenyl-Hexyl, 5 µm, 4.6 x 250 mm",Luna Phenyl-Hexyl,Phenyl-Hexyl,5.0,250,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00065,PHE-000065,"Gemini C18, 3 µm, 2.1 x 30 mm",Gemini C18,C18,3.0,30,2.1,110.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00066,PHE-000066,"Gemini C18, 3 µm, 2.1 x 50 mm",Gemini C18,C18,3.0,50,2.1,110.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00067,PHE-000067,"Gemini C18, 3 µm, 4.6 x 50 mm",Gemini C18,C18,3.0,50,4.6,110.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00068,PHE-000068,"Gemini C18, 3 µm, 2.1 x 100 mm",Gemini C18,C18,3.0,100,2.1,110.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00069,PHE-000069,"Gemini C18, 3 µm, 4.6 x 100 mm",Gemini C18,C18,3.0,100,4.6,110.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00070,PHE-000070,"Gemini C18, 3 µm, 2.1 x 150 mm",Gemini C18,C18,3.0,150,2.1,110.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00071,PHE-000071,"Gemini C18, 3 µm, 4.6 x 150 mm",Gemini C18,C18,3.0,150,4.6,110.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00072,PHE-000072,"Gemini C18, 3 µm, 4.6 x 250 mm",Gemini C18,C18,3.0,250,4.6,110.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00073,PHE-000073,"Gemini C18, 5 µm, 2.1 x 30 mm",Gemini C18,C18,5.0,30,2.1,110.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00074,PHE-000074,"Gemini C18, 5 µm, 2.1 x 50 mm",Gemini C18,C18,5.0,50,2.1,110.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00075,PHE-000075,"Gemini C18, 5 µm, 4.6 x 50 mm",Gemini C18,C18,5.0,50,4.6,110.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00076,PHE-000076,"Gemini C18, 5 µm, 2.1 x 100 mm",Gemini C18,C18,5.0,100,2.1,110.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00077,PHE-000077,"Gemini C18, 5 µm, 4.6 x 100 mm",Gemini C18,C18,5.0,100,4.6,110.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00078,PHE-000078,"Gemini C18, 5 µm, 2.1 x 150 mm",Gemini C18,C18,5.0,150,2.1,110.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00079,PHE-000079,"Gemini C18, 5 µm, 4.6 x 150 mm",Gemini C18,C18,5.0,150,4.6,110.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00080,PHE-000080,"Gemini C18, 5 µm, 4.6 x 250 mm",Gemini C18,C18,5.0,250,4.6,110.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00081,PHE-000081,"Gemini NX-C18, 5 µm, 2.1 x 30 mm",Gemini NX-C18,C18,5.0,30,2.1,110.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00082,PHE-000082,"Gemini NX-C18, 5 µm, 2.1 x 50 mm",Gemini NX-C18,C18,5.0,50,2.1,110.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00083,PHE-000083,"Gemini NX-C18, 5 µm, 4.6 x 50 mm",Gemini NX-C18,C18,5.0,50,4.6,110.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00084,PHE-000084,"Gemini NX-C18, 5 µm, 2.1 x 100 mm",Gemini NX-C18,C18,5.0,100,2.1,110.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00085,PHE-000085,"Gemini NX-C18, 5 µm, 4.6 x 100 mm",Gemini NX-C18,C18,5.0,100,4.6,110.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00086,PHE-000086,"Gemini NX-C18, 5 µm, 2.1 x 150 mm",Gemini NX-C18,C18,5.0,150,2.1,110.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00087,PHE-000087,"Gemini NX-C18, 5 µm, 4.6 x 150 mm",Gemini NX-C18,C18,5.0,150,4.6,110.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00088,PHE-000088,"Gemini NX-C18, 5 µm, 4.6 x 250 mm",Gemini NX-C18,C18,5.0,250,4.6,110.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00089,PHE-000089,"Synergi Hydro-RP, 4 µm, 2.1 x 30 mm",Synergi Hydro-RP,C18,4.0,30,2.1,80.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00090,PHE-000090,"Synergi Hydro-RP, 4 µm, 2.1 x 50 mm",Synergi Hydro-RP,C18,4.0,50,2.1,80.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00091,PHE-000091,"Synergi Hydro-RP, 4 µm, 4.6 x 50 mm",Synergi Hydro-RP,C18,4.0,50,4.6,80.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00092,PHE-000092,"Synergi Hydro-RP, 4 µm, 2.1 x 100 mm",Synergi Hydro-RP,C18,4.0,100,2.1,80.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00093,PHE-000093,"Synergi Hydro-RP, 4 µm, 4.6 x 100 mm",Synergi Hydro-RP,C18,4.0,100,4.6,80.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00094,PHE-000094,"Synergi Hydro-RP, 4 µm, 2.1 x 150 mm",Synergi Hydro-RP,C18,4.0,150,2.1,80.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00095,PHE-000095,"Synergi Hydro-RP, 4 µm, 4.6 x 150 mm",Synergi Hydro-RP,C18,4.0,150,4.6,80.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00096,PHE-000096,"Synergi Hydro-RP, 4 µm, 4.6 x 250 mm",Synergi Hydro-RP,C18,4.0,250,4.6,80.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00097,PHE-000097,"Synergi Fusion-RP, 4 µm, 2.1 x 30 mm",Synergi Fusion-RP,C18,4.0,30,2.1,80.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00098,PHE-000098,"Synergi Fusion-RP, 4 µm, 2.1 x 50 mm",Synergi Fusion-RP,C18,4.0,50,2.1,80.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00099,PHE-000099,"Synergi Fusion-RP, 4 µm, 4.6 x 50 mm",Synergi Fusion-RP,C18,4.0,50,4.6,80.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00100,PHE-000100,"Synergi Fusion-RP, 4 µm, 2.1 x 100 mm",Synergi Fusion-RP,C18,4.0,100,2.1,80.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00101,PHE-000101,"Synergi Fusion-RP, 4 µm, 4.6 x 100 mm",Synergi Fusion-RP,C18,4.0,100,4.6,80.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00102,PHE-000102,"Synergi Fusion-RP, 4 µm, 2.1 x 150 mm",Synergi Fusion-RP,C18,4.0,150,2.1,80.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00103,PHE-000103,"Synergi Fusion-RP, 4 µm, 4.6 x 150 mm",Synergi Fusion-RP,C18,4.0,150,4.6,80.0,HPLC Column,,active,,,,,,,,,,,,
Phenomenex,PHEN-00104,PHE-000104,"Synergi Fusion-RP, 4 µm, 4.6 x 250 mm",Synergi Fusion-RP,C18,4.0,250,4.6,80.0,HPLC Column,,active,,,,,,,,,,,,
Thermo Fisher,THER-00001,THER-000001,"Acclaim C18, 3 µm, 2.1 x 50 mm",Acclaim C18,C18,3.0,50,2.1,120.0,HPLC Column,,active,,,,,,,,,,,,
Thermo Fisher,THER-00002,THER-000002,"Acclaim C18, 3 µm, 4.6 x 50 mm",Acclaim C18,C18,3.0,50,4.6,120.0,HPLC Column,,active,,,,,,,,,,,,
Thermo Fisher,THER-00003,THER-000003,"Acclaim C18, 3 µm, 2.1 x 100 mm",Acclaim C18,C18,3.0,100,2.1,120.0,HPLC Column,,active,,,,,,,,,,,,
Thermo Fisher,THER-00004,THER-000004,"Acclaim C18, 3 µm, 4.6 x 100 mm",Acclaim C18,C18,3.0,100,4.6,120.0,HPLC Column,,active,,,,,,,,,,,,
Thermo Fisher,THER-00005,THER-000005,"Acclaim C18, 3 µm, 2.1 x 150 mm",Acclaim C18,C18,3.0,150,2.1,120.0,HPLC Column,,active,,,,,,,,,,,,
Thermo Fisher,THER-00006,THER-000006,"Acclaim C18, 3 µm, 4.6 x 150 mm",Acclaim C18,C18,3.0,150,4.6,120.0,HPLC Column,,active,,,,,,,,,,,,
Thermo Fisher,THER-00007,THER-000007,"Acclaim C18, 3 µm, 4.6 x 250 mm",Acclaim C18,C18,3.0,250,4.6,120.0,HPLC Column,,active,,,,,,,,,,,,
Thermo Fisher,THER-00008,THER-000008,"Acclaim C18, 5 µm, 2.1 x 50 mm",Acclaim C18,C18,5.0,50,2.1,120.0,HPLC Column,,active,,,,,,,,,,,,
Thermo Fisher,THER-00009,THER-000009,"Acclaim C18, 5 µm, 4.6 x 50 mm",Acclaim C18,C18,5.0,50,4.6,120.0,HPLC Column,,active,,,,,,,,,,,,
Thermo Fisher,THER-00010,THER-000010,"Acclaim C18, 5 µm, 2.1 x 100 mm",Acclaim C18,C18,5.0,100,2.1,120.0,HPLC Column,,active,,,,,,,,,,,,
Thermo Fisher,THER-00011,THER-000011,"Acclaim C18, 5 µm, 4.6 x 100 mm",Acclaim C18,C18,5.0,100,4.6,120.0,HPLC Column,,active,,,,,,,,,,,,
Thermo Fisher,THER-00012,THER-000012,"Acclaim C18, 5 µm, 2.1 x 150 mm",Acclaim C18,C18,5.0,150,2.1,120.0,HPLC Column,,active,,,,,,,,,,,,
Thermo Fisher,THER-00013,THER-000013,"Acclaim C18, 5 µm, 4.6 x 150 mm",Acclaim C18,C18,5.0,150,4.6,120.0,HPLC Column,,active,,,,,,,,,,,,
Thermo Fisher,THER-00014,THER-000014,"Acclaim C18, 5 µm, 4.6 x 250 mm",Acclaim C18,C18,5.0,250,4.6,120.0,HPLC Column,,active,,,,,,,,,,,,
Thermo Fisher,THER-00015,THER-000015,"Acclaim Polar Advantage II, 3 µm, 2.1 x 50 mm",Acclaim Polar Advantage II,C18,3.0,50,2.1,120.0,HPLC Column,,active,,,,,,,,,,,,
Thermo Fisher,THER-00016,THER-000016,"Acclaim Polar Advantage II, 3 µm, 4.6 x 50 mm",Acclaim Polar Advantage II,C18,3.0,50,4.6,120.0,HPLC Column,,active,,,,,,,,,,,,
Thermo Fisher,THER-00017,THER-000017,"Acclaim Polar Advantage II, 3 µm, 2.1 x 100 mm",Acclaim Polar Advantage II,C18,3.0,100,2.1,120.0,HPLC Column,,active,,,,,,,,,,,,
Thermo Fisher,THER-00018,THER-000018,"Acclaim Polar Advantage II, 3 µm, 4.6 x 100 mm",Acclaim Polar Advantage II,C18,3.0,100,4.6,120.0,HPLC Column,,active,,,,,,,,,,,,
Thermo Fisher,THER-00019,THER-000019,"Acclaim Polar Advantage II, 3 µm, 2.1 x 150 mm",Acclaim Polar Advantage II,C18,3.0,150,2.1,120.0,HPLC Column,,active,,,,,,,,,,,,
Thermo Fisher,THER-00020,THER-000020,"Acclaim Polar Advantage II, 3 µm, 4.6 x 150 mm",Acclaim Polar Advantage II,C18,3.0,150,4.6,120.0,HPLC Column,,active,,,,,,,,,,,,
Thermo Fisher,THER-00021,THER-000021,"Acclaim Polar Advantage II, 3 µm, 4.6 x 250 mm",Acclaim Polar Advantage II,C18,3.0,250,4.6,120.0,HPLC Column,,active,,,,,,,,,,,,
Thermo Fisher,THER-00022,THER-000022,"Hypersil GOLD C18, 1.9 µm, 2.1 x 50 mm",Hypersil GOLD C18,C18,1.9,50,2.1,175.0,UHPLC Column,,active,,,,,,,,,,,,
Thermo Fisher,THER-00023,THER-000023,"Hypersil GOLD C18, 1.9 µm, 4.6 x 50 mm",Hypersil GOLD C18,C18,1.9,50,4.6,175.0,UHPLC Column,,active,,,,,,,,,,,,
Thermo Fisher,THER-00024,THER-000024,"Hypersil GOLD C18, 1.9 µm, 2.1 x 100 mm",Hypersil GOLD C18,C18,1.9,100,2.1,175.0,UHPLC Column,,active,,,,,,,,,,,,
Thermo Fisher,THER-00025,THER-000025,"Hypersil GOLD C18, 1.9 µm, 4.6 x 100 mm",Hypersil GOLD C18,C18,1.9,100,4.6,175.0,UHPLC Column,,active,,,,,,,,,,,,
Thermo Fisher,THER-00026,THER-000026,"Hypersil GOLD C18, 1.9 µm, 2.1 x 150 mm",Hypersil GOLD C18,C18,1.9,150,2.1,175.0,UHPLC Column,,active,,,,,,,,,,,,
Thermo Fisher,THER-00027,THER-000027,"Hypersil GOLD C18, 1.9 µm, 4.6 x 150 mm",Hypersil GOLD C18,C18,1.9,150,4.6,175.0,UHPLC Column,,active,,,,,,,,,,,,
Thermo Fisher,THER-00028,THER-000028,"Hypersil GOLD C18, 1.9 µm, 4.6 x 250 mm",Hypersil GOLD C18,C18,1.9,250,4.6,175.0,UHPLC Column,,active,,,,,,,,,,,,
Thermo Fisher,THER-00029,THER-000029,"Hypersil GOLD C18, 3 µm, 2.1 x 50 mm",Hypersil GOLD C18,C18,3.0,50,2.1,175.0,HPLC Column,,active,,,,,,,,,,,,
Thermo Fisher,THER-00030,THER-000030,"Hypersil GOLD C18, 3 µm, 4.6 x 50 mm",Hypersil GOLD C18,C18,3.0,50,4.6,175.0,HPLC Column,,active,,,,,,,,,,,,
Thermo Fisher,THER-00031,THER-000031,"Hypersil GOLD C18, 3 µm, 2.1 x 100 mm",Hypersil GOLD C18,C18,3.0,100,2.1,175.0,HPLC Column,,active,,,,,,,,,,,,
Thermo Fisher,THER-00032,THER-000032,"Hypersil GOLD C18, 3 µm, 4.6 x 100 mm",Hypersil GOLD C18,C18,3.0,100,4.6,175.0,HPLC Column,,active,,,,,,,,,,,,
Thermo Fisher,THER-00033,THER-000033,"Hypersil GOLD C18, 3 µm, 2.1 x 150 mm",Hypersil GOLD C18,C18,3.0,150,2.1,175.0,HPLC Column,,active,,,,,,,,,,,,
Thermo Fisher,THER-00034,THER-000034,"Hypersil GOLD C18, 3 µm, 4.6 x 150 mm",Hypersil GOLD C18,C18,3.0,150,4.6,175.0,HPLC Column,,active,,,,,,,,,,,,
Thermo Fisher,THER-00035,THER-000035,"Hypersil GOLD C18, 3 µm, 4.6 x 250 mm",Hypersil GOLD C18,C18,3.0,250,4.6,175.0,HPLC Column,,active,,,,,,,,,,,,
Thermo Fisher,THER-00036,THER-000036,"Hypersil GOLD C8, 3 µm, 2.1 x 50 mm",Hypersil GOLD C8,C8,3.0,50,2.1,175.0,HPLC Column,,active,,,,,,,,,,,,
Thermo Fisher,THER-00037,THER-000037,"Hypersil GOLD C8, 3 µm, 4.6 x 50 mm",Hypersil GOLD C8,C8,3.0,50,4.6,175.0,HPLC Column,,active,,,,,,,,,,,,
Thermo Fisher,THER-00038,THER-000038,"Hypersil GOLD C8, 3 µm, 2.1 x 100 mm",Hypersil GOLD C8,C8,3.0,100,2.1,175.0,HPLC Column,,active,,,,,,,,,,,,
Thermo Fisher,THER-00039,THER-000039,"Hypersil GOLD C8, 3 µm, 4.6 x 100 mm",Hypersil GOLD C8,C8,3.0,100,4.6,175.0,HPLC Column,,active,,,,,,,,,,,,
Thermo Fisher,THER-00040,THER-000040,"Hypersil GOLD C8, 3 µm, 2.1 x 150 mm",Hypersil GOLD C8,C8,3.0,150,2.1,175.0,HPLC Column,,active,,,,,,,,,,,,
Thermo Fisher,THER-00041,THER-000041,"Hypersil GOLD C8, 3 µm, 4.6 x 150 mm",Hypersil GOLD C8,C8,3.0,150,4.6,175.0,HPLC Column,,active,,,,,,,,,,,,
Thermo Fisher,THER-00042,THER-000042,"Hypersil GOLD C8, 3 µm, 4.6 x 250 mm",Hypersil GOLD C8,C8,3.0,250,4.6,175.0,HPLC Column,,active,,,,,,,,,,,,
Thermo Fisher,THER-00043,THER-000043,"TraceGOLD TG-5MS, 15 m x 0.25 mm ID, 0.25 µm",TraceGOLD TG-5MS,5% Phenyl/95% dimethyl polysiloxane,,15,0.25,,GC Column,,active,,,,,,,,,,0.25,,
Thermo Fisher,THER-00044,THER-000044,"TraceGOLD TG-5MS, 30 m x 0.25 mm ID, 0.25 µm",TraceGOLD TG-5MS,5% Phenyl/95% dimethyl polysiloxane,,30,0.25,,GC Column,,active,,,,,,,,,,0.25,,
Thermo Fisher,THER-00045,THER-000045,"TraceGOLD TG-5MS, 30 m x 0.32 mm ID, 0.25 µm",TraceGOLD TG-5MS,5% Phenyl/95% dimethyl polysiloxane,,30,0.32,,GC Column,,active,,,,,,,,,,0.25,,
Thermo Fisher,THER-00046,THER-000046,"TraceGOLD TG-5MS, 60 m x 0.25 mm ID, 0.25 µm",TraceGOLD TG-5MS,5% Phenyl/95% dimethyl polysiloxane,,60,0.25,,GC Column,,active,,,,,,,,,,0.25,,
Thermo Fisher,THER-00047,THER-000047,"TraceGOLD TG-1MS, 15 m x 0.25 mm ID, 0.25 µm",TraceGOLD TG-1MS,Dimethyl polysiloxane,,15,0.25,,GC Column,,active,,,,,,,,,,0.25,,
Thermo Fisher,THER-00048,THER-000048,"TraceGOLD TG-1MS, 30 m x 0.25 mm ID, 0.25 µm",TraceGOLD TG-1MS,Dimethyl polysiloxane,,30,0.25,,GC Column,,active,,,,,,,,,,0.25,,
Thermo Fisher,THER-00049,THER-000049,"TraceGOLD TG-1MS, 30 m x 0.32 mm ID, 0.25 µm",TraceGOLD TG-1MS,Dimethyl polysiloxane,,30,0.32,,GC Column,,active,,,,,,,,,,0.25,,
Thermo Fisher,THER-00050,THER-000050,"TraceGOLD TG-1MS, 60 m x 0.25 mm ID, 0.25 µm",TraceGOLD TG-1MS,Dimethyl polysiloxane,,60,0.25,,GC Column,,active,,,,,,,,,,0.25,,
Thermo Fisher,THER-00051,THER-000051,"TraceGOLD TG-Wax MS, 15 m x 0.25 mm ID, 0.25 µm",TraceGOLD TG-Wax MS,Polyethylene glycol,,15,0.25,,GC Column,,active,,,,,,,,,,0.25,,
Thermo Fisher,THER-00052,THER-000052,"TraceGOLD TG-Wax MS, 30 m x 0.25 mm ID, 0.25 µm",TraceGOLD TG-Wax MS,Polyethylene glycol,,30,0.25,,GC Column,,active,,,,,,,,,,0.25,,
Thermo Fisher,THER-00053,THER-000053,"TraceGOLD TG-Wax MS, 30 m x 0.32 mm ID, 0.25 µm",TraceGOLD TG-Wax MS,Polyethylene glycol,,30,0.32,,GC Column,,active,,,,,,,,,,0.25,,
Thermo Fisher,THER-00054,THER-000054,"TraceGOLD TG-Wax MS, 60 m x 0.25 mm ID, 0.25 µm",TraceGOLD TG-Wax MS,Polyethylene glycol,,60,0.25,,GC Column,,active,,,,,,,,,,0.25,,
Merck,MERC-00001,MERC-000001,"Ascentis C18, 3 µm, 2.1 x 50 mm",Ascentis C18,C18,3.0,50,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00002,MERC-000002,"Ascentis C18, 3 µm, 4.6 x 50 mm",Ascentis C18,C18,3.0,50,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00003,MERC-000003,"Ascentis C18, 3 µm, 2.1 x 100 mm",Ascentis C18,C18,3.0,100,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00004,MERC-000004,"Ascentis C18, 3 µm, 4.6 x 100 mm",Ascentis C18,C18,3.0,100,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00005,MERC-000005,"Ascentis C18, 3 µm, 2.1 x 150 mm",Ascentis C18,C18,3.0,150,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00006,MERC-000006,"Ascentis C18, 3 µm, 4.6 x 150 mm",Ascentis C18,C18,3.0,150,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00007,MERC-000007,"Ascentis C18, 3 µm, 4.6 x 250 mm",Ascentis C18,C18,3.0,250,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00008,MERC-000008,"Ascentis C18, 5 µm, 2.1 x 50 mm",Ascentis C18,C18,5.0,50,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00009,MERC-000009,"Ascentis C18, 5 µm, 4.6 x 50 mm",Ascentis C18,C18,5.0,50,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00010,MERC-000010,"Ascentis C18, 5 µm, 2.1 x 100 mm",Ascentis C18,C18,5.0,100,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
