productId,partNumber,name,brand,productType,particleSize,poreSize,columnLength,innerDiameter,phaseType,phRange,status,Part Number,Product Name,Chemistry,Pore Size (Å),Particle Size (µm),Inner Diameter (mm),Length (mm),Pack Size,Product Type,Material,Description,pH Stability,Column ID (mm),URL,Brand,Length (Metric),Diameter (Metric),Column Type,Flow Rate,Specifications,Property1,Property2,Property3,Product URL,Price,Stationary Phase,Inner Diameter (ID),Length,Particle Size,Units,Pore Size,Phase,ID (mm),Pack Size (pk),Internal Diameter (ID),Bonded Phase,Product_Type,Product_Name,Part_Number,Internal_Diameter_mm,Length_mm,Particle_Size_um,Notes,Series,Particle Size (um),Full Specs,Name,品牌,产品类型,填料,吸附剂重量,规格,Units per Package,UNSPSC,应用,Endcapped,Ion Exchange Capacity,Mass Spec Compatibility,模式,Sorbent Substrate,Water Wettable,pH Range Min,pH Range Max,Sorbent Type,Sorbent Mass,Tube Volume,Format,Full Description,Sorbent Phase,Housing Type,Housing Volume (mL),Sorbent Mass (mg),Bed Weight (mg),Column Volume (mL),Quantity,Specification,Bed Weight,Volume,Package Size,Source URL,Column/Cartridge Dimension,Package Size (pk),Pore Size (Å),SPE 格式,填料质量 (mg),体积,粒径,吸附剂相,包装单位,productName,url,Filter Material,Diameter,Housing Material,Certified,Unit,List Price,CoreTechnique,CoreSeparationMode,CoreBrand,CorePhase,Phase Composition,Internal Diameter,Material (Membrane),Diameter (Metric) Membrane,Volume (Metric) Receiver,Unit Size
,,,Phenomenex,Guard Column,,,,,,,active,SecurityGuard Widepore C4,Widepore C4,,,,,,,,(Butyl),1.5 - 10,15 x 21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Phenomenex,Guard Column,,,,,,,active,SecurityGuard GFC-2000,GFC-2000,,,,,,,,—,2 - 7.5,4.0 x 3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Phenomenex,Guard Column,,,,,,,active,SecurityGuard GFC-2000,GFC-2000,,,,,,,,—,2 - 7.5,10 x 10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Phenomenex,Guard Column,,,,,,,active,SecurityGuard GFC-3000,GFC-3000,,,,,,,,—,2 - 7.5,4.0 x 3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Phenomenex,Guard Column,,,,,,,active,SecurityGuard GFC-3000,GFC-3000,,,,,,,,—,2 - 7.5,10 x 10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Phenomenex,Guard Column,,,,,,,active,SecurityGuard GFC-4000,GFC-4000,,,,,,,,—,2 - 7.5,4.0 x 3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Phenomenex,Guard Column,,,,,,,active,SecurityGuard GFC-4000,GFC-4000,,,,,,,,—,2 - 7.5,10 x 10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Phenomenex,Guard Column,,,,,,,active,SecurityGuard Carbo-H+,Carbo-H+,,,,,,,,—,1.0-7.5,4.0 x 3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Phenomenex,Guard Column,,,,,,,active,SecurityGuard Carbo-Ag+,Carbo-Ag+,,,,,,,,—,Neutral,4.0 x 3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Phenomenex,Guard Column,,,,,,,active,SecurityGuard Carbo-Pb+2,Carbo-Pb+2,,,,,,,,—,Neutral,4.0 x 3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Phenomenex,Guard Column,,,,,,,active,SecurityGuard Carbo-Ca+2,Carbo-Ca+2,,,,,,,,—,Neutral,4.0 x 3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thermo Fisher Scientific,Guard Column,,,,,,,active,083225,Dionex™ IonPac™ AS19-4μm IC Columns 50 mm,,,,,,,Guard Column,,,,,https://www.thermofisher.com/order/catalog/product/083225?SID=srch-srp-083225,Thermo Fisher Scientific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thermo Fisher Scientific,Guard Column,,,,,,,active,302756TS,"Dionex™ IonPac™ AS16-4μm Analytical, Capillary, and Guard IC Columns 2 mm",,,,,,,Guard Column,,,,,https://www.thermofisher.com/order/catalog/product/302756TS?SID=srch-srp-302756TS,Thermo Fisher Scientific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thermo Fisher Scientific,Guard Column,,,,,,,active,303154,Dionex™ IonPac™ AS32-Fast-4μm Analytical and Guard Columns 30 mm,,,,,,,Guard Column,,,,,https://www.thermofisher.com/order/catalog/product/303154?SID=srch-srp-303154,Thermo Fisher Scientific,,,Guard Column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thermo Fisher Scientific,Guard Column,,,,,,,active,302558,Dionex™ IonPac™ AS23-4μm Analytical and Guard Columns 50 mm,,,,,,,Guard Column,,,,,https://www.thermofisher.com/order/catalog/product/302558?SID=srch-srp-302558,Thermo Fisher Scientific,,,Guard Column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thermo Fisher Scientific,Guard Column,,,,,,,active,35005,Hypercarb™ Porous Graphitic Carbon HPLC Columns 10 mm,,,,,,,Guard Column,,,,,https://www.thermofisher.com/order/catalog/product/35005-013001?SID=srch-srp-35005-013001,Thermo Fisher Scientific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thermo Fisher Scientific,Guard Column,,,,,,,active,079717,Acclaim™ Trinity Q1 LC Columns 2.1 mm,,,,,,,Guard Column,,,,,https://www.thermofisher.com/order/catalog/product/079717?SID=srch-srp-079717,Thermo Fisher Scientific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thermo Fisher Scientific,Guard Column,,,,,,,active,22105,"HyPURITY™ C18 HPLC Columns, 3μm Particle Size 10 mm",,,,,,,Guard Column,,,,,https://www.thermofisher.com/order/catalog/product/22105-013001?SID=srch-srp-22105-013001,Thermo Fisher Scientific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thermo Fisher Scientific,Guard Column,,,,,,,active,083242,Acclaim™ Trinity Q1 LC Columns 2.1 mm,,,,,,,Guard Column,,,,,https://www.thermofisher.com/order/catalog/product/083242?SID=srch-srp-083242,Thermo Fisher Scientific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thermo Fisher Scientific,Guard Column,,,,,,,active,079719,Acclaim™ Trinity Q1 LC Columns 3 mm,,,,,,,Guard Column,,,,,https://www.thermofisher.com/order/catalog/product/079719?SID=srch-srp-079719,Thermo Fisher Scientific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thermo Fisher Scientific,Guard Column,,,,,,,active,303152,Dionex™ IonPac™ AS32-Fast-4μm Analytical and Guard Columns 30 mm,,,,,,,Guard Column,,,,,https://www.thermofisher.com/order/catalog/product/303152?SID=srch-srp-303152,Thermo Fisher Scientific,,,Guard Column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thermo Fisher Scientific,Guard Column,,,,,,,active,22105,"HyPURITY™ C18 HPLC Columns, 3μm Particle Size 10 mm",,,,,,,Guard Column,,,,,https://www.thermofisher.com/order/catalog/product/22105-014001?SID=srch-srp-22105-014001,Thermo Fisher Scientific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thermo Fisher Scientific,Guard Column,,,,,,,active,088438,Dionex™ IonPac™ AS27 Analytical and Guard Columns 50 mm,,,,,,,Guard Column,,,,,https://www.thermofisher.com/order/catalog/product/088438?SID=srch-srp-088438,Thermo Fisher Scientific,,,Guard Column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thermo Fisher Scientific,Guard Column,,,,,,,active,35003,Hypercarb™ Porous Graphitic Carbon HPLC Columns 10 mm,,,,,,,Guard Column,,,,,https://www.thermofisher.com/order/catalog/product/35003-013001?SID=srch-srp-35003-013001,Thermo Fisher Scientific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thermo Fisher Scientific,Guard Column,,,,,,,active,302754,"Dionex™ IonPac™ AS16-4μm Analytical, Capillary, and Guard IC Columns 4 mm",,,,,,,Guard Column,,,,,https://www.thermofisher.com/order/catalog/product/302754?SID=srch-srp-302754,Thermo Fisher Scientific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thermo Fisher Scientific,Guard Column,,,,,,,active,043182,Dionex™ IonPac™ AS3 Analytical & Guard Anion-Exchange Columns,,,,,,,Guard Column,,,,,https://www.thermofisher.com/order/catalog/product/043182?SID=srch-srp-043182,Thermo Fisher Scientific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thermo Fisher Scientific,Guard Column,,,,,,,active,303148,Dionex™ IonPac™ AS31 Analytical and Guard Columns 50 mm,,,,,,,Guard Column,,,,,https://www.thermofisher.com/order/catalog/product/303148?SID=srch-srp-303148,Thermo Fisher Scientific,,,Guard Column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thermo Fisher Scientific,Guard Column,,,,,,,active,302834,Dionex™ IonPac™ AS29-Fast-4μm Analytical and Guard IC Columns 30 mm,,,,,,,Guard Column,,,,,https://www.thermofisher.com/order/catalog/product/302834?SID=srch-srp-302834,Thermo Fisher Scientific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thermo Fisher Scientific,Guard Column,,,,,,,active,26050,GuardGOLD™ Capillary Columns 10 m,,,,,,,Guard Column,,,,,https://www.thermofisher.com/order/catalog/product/26050-1025?SID=srch-srp-26050-1025,Thermo Fisher Scientific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thermo Fisher Scientific,Guard Column,,,,,,,active,26050,GuardGOLD™ Capillary Columns 10 m,,,,,,,Guard Column,,,,,https://www.thermofisher.com/order/catalog/product/26050-1053?SID=srch-srp-26050-1053,Thermo Fisher Scientific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thermo Fisher Scientific,Guard Column,,,,,,,active,22105,"HyPURITY™ C18 HPLC Columns, 3μm Particle Size 10 mm",,,,,,,Guard Column,,,,,https://www.thermofisher.com/order/catalog/product/22105-012101?SID=srch-srp-22105-012101,Thermo Fisher Scientific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thermo Fisher Scientific,Guard Column,,,,,,,active,27006,UHPLC Filters UHPLC Direct Connect Filter Holder,,,,,,,Guard Column,,,,,https://www.thermofisher.com/order/catalog/product/27006?SID=srch-srp-27006,Thermo Fisher Scientific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thermo Fisher Scientific,Guard Column,,,,,,,active,088750,Dionex™ IonPac™ AS28-Fast-4μm IC Columns 30 mm,,,,,,,Guard Column,,,,,https://www.thermofisher.com/order/catalog/product/088750?SID=srch-srp-088750,Thermo Fisher Scientific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thermo Fisher Scientific,Guard Column,,,,,,,active,302758,"Dionex™ IonPac™ AS16-4μm Analytical, Capillary, and Guard IC Columns 0.4 mm",,,,,,,Guard Column,,,,,https://www.thermofisher.com/order/catalog/product/302758?SID=srch-srp-302758,Thermo Fisher Scientific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thermo Fisher Scientific,Guard Column,,,,,,,active,088752,Dionex™ IonPac™ AS28-Fast-4μm IC Columns 35 mm,,,,,,,Guard Column,,,,,https://www.thermofisher.com/order/catalog/product/088752?SID=srch-srp-088752,Thermo Fisher Scientific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thermo Fisher Scientific,Guard Column,,,,,,,active,70005,BetaSil™ Silica Guard Cartridges 2.1 mm,,,,,,,Guard Column,,,,,https://www.thermofisher.com/order/catalog/product/70005-012101?SID=srch-srp-70005-012101,Thermo Fisher Scientific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thermo Fisher Scientific,Guard Column,,,,,,,active,26050,GuardGOLD™ Capillary Columns 5 m,,,,,,,Guard Column,,,,,https://www.thermofisher.com/order/catalog/product/26050-0525?SID=srch-srp-26050-0525,Thermo Fisher Scientific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thermo Fisher Scientific,Guard Column,,,,,,,active,043186,Dionex™ IonPac™ AS9-SC IC Columns 50 mm,,,,,,,Guard Column,,,,,https://www.thermofisher.com/order/catalog/product/043186?SID=srch-srp-043186,Thermo Fisher Scientific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thermo Fisher Scientific,Guard Column,,,,,,,active,35005,Hypercarb™ Porous Graphitic Carbon HPLC Columns 10 mm,,,,,,,Guard Column,,,,,https://www.thermofisher.com/order/catalog/product/35005-011001?SID=srch-srp-35005-011001,Thermo Fisher Scientific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thermo Fisher Scientific,Guard Column,,,,,,,active,35003,Hypercarb™ Porous Graphitic Carbon HPLC Columns 10 mm,,,,,,,Guard Column,,,,,https://www.thermofisher.com/order/catalog/product/35003-011001?SID=srch-srp-35003-011001,Thermo Fisher Scientific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thermo Fisher Scientific,Guard Column,,,,,,,active,088489,Dionex™ IonPac™ AS22-Fast-4μm IC Columns 30 mm,,,,,,,Guard Column,,,,,https://www.thermofisher.com/order/catalog/product/088489?SID=srch-srp-088489,Thermo Fisher Scientific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thermo Fisher Scientific,Guard Column,,,,,,,active,083221,Dionex™ IonPac™ AS19-4μm IC Columns 50 mm,,,,,,,Guard Column,,,,,https://www.thermofisher.com/order/catalog/product/083221?SID=srch-srp-083221,Thermo Fisher Scientific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thermo Fisher Scientific,Guard Column,,,,,,,active,083244,Acclaim™ Trinity Q1 LC Columns 2.1 mm,,,,,,,Guard Column,,,,,https://www.thermofisher.com/order/catalog/product/083244?SID=srch-srp-083244,Thermo Fisher Scientific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thermo Fisher Scientific,Guard Column,,,,,,,active,70205,BetaSil™ C8 Guard Cartridges 4 or 4.6 mm,,,,,,,Guard Column,,,,,https://www.thermofisher.com/order/catalog/product/70205-014001?SID=srch-srp-70205-014001,Thermo Fisher Scientific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thermo Fisher Scientific,Guard Column,,,,,,,active,302556,Dionex™ IonPac™ AS23-4μm Analytical and Guard Columns 50 mm,,,,,,,Guard Column,,,,,https://www.thermofisher.com/order/catalog/product/302556?SID=srch-srp-302556,Thermo Fisher Scientific,,,Guard Column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thermo Fisher Scientific,Guard Column,,,,,,,active,088748,Dionex™ IonPac™ AS28-Fast-4μm IC Columns 30 mm,,,,,,,Guard Column,,,,,https://www.thermofisher.com/order/catalog/product/088748?SID=srch-srp-088748,Thermo Fisher Scientific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thermo Fisher Scientific,Guard Column,,,,,,,active,062966,Dionex™ IonPac™ Fast Anion IIIA Analytical & Guard Columns 50 mm,,,,,,,Guard Column,,,,,https://www.thermofisher.com/order/catalog/product/062966?SID=srch-srp-062966,Thermo Fisher Scientific,,,Guard Column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thermo Fisher Scientific,Guard Column,,,,,,,active,26050,GuardGOLD™ Capillary Columns 2 m,,,,,,,Guard Column,,,,,https://www.thermofisher.com/order/catalog/product/26050-0225?SID=srch-srp-26050-0225,Thermo Fisher Scientific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thermo Fisher Scientific,Guard Column,,,,,,,active,088440,Dionex™ IonPac™ AS27 Analytical and Guard Columns 50 mm,,,,,,,Guard Column,,,,,https://www.thermofisher.com/order/catalog/product/088440?SID=srch-srp-088440,Thermo Fisher Scientific,,,Guard Column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thermo Fisher Scientific,Guard Column,,,,,,,active,22180TS,"UHPLC Filters 2.1 mm I.D. Replacement Filter Cartridge, 0.2 μm",,,,,,,Guard Column,,,,,https://www.thermofisher.com/order/catalog/product/22180TS?SID=srch-srp-22180TS,Thermo Fisher Scientific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thermo Fisher Scientific,Guard Column,,,,,,,active,26050,GuardGOLD™ Capillary Columns 2 m,,,,,,,Guard Column,,,,,https://www.thermofisher.com/order/catalog/product/26050-0253?SID=srch-srp-26050-0253,Thermo Fisher Scientific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thermo Fisher Scientific,Guard Column,,,,,,,active,70005,BetaSil™ Silica Guard Cartridges 1 mm I.D.,,,,,,,Guard Column,,,,,https://www.thermofisher.com/order/catalog/product/70005-011001?SID=srch-srp-70005-011001,Thermo Fisher Scientific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thermo Fisher Scientific,Guard Column,,,,,,,active,26050,GuardGOLD™ Capillary Columns 5 m,,,,,,,Guard Column,,,,,https://www.thermofisher.com/order/catalog/product/26050-0532?SID=srch-srp-26050-0532,Thermo Fisher Scientific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thermo Fisher Scientific,Guard Column,,,,,,,active,076035,Dionex™ IonPac™ AS18-Fast-4μm IC Columns 30 mm,,,,,,,Guard Column,,,,,https://www.thermofisher.com/order/catalog/product/076035?SID=srch-srp-076035,Thermo Fisher Scientific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thermo Fisher Scientific,Guard Column,,,,,,,active,35005,Hypercarb™ Porous Graphitic Carbon HPLC Columns 10 mm,,,,,,,Guard Column,,,,,https://www.thermofisher.com/order/catalog/product/35005-012101?SID=srch-srp-35005-012101,Thermo Fisher Scientific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thermo Fisher Scientific,Guard Column,,,,,,,active,303160,Dionex™ IonPac™ AS30 Analytical and Guard IC Columns 50 mm,,,,,,,Guard Column,,,,,https://www.thermofisher.com/order/catalog/product/303160?SID=srch-srp-303160,Thermo Fisher Scientific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thermo Fisher Scientific,Guard Column,,,,,,,active,037042,Dionex™ IonPac™ AS4A Analytical & Guard Anion-Exchange Columns 50 mm,,,,,,,Guard Column,,,,,https://www.thermofisher.com/order/catalog/product/037042?SID=srch-srp-037042,Thermo Fisher Scientific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thermo Fisher Scientific,Guard Column,,,,,,,active,26050,GuardGOLD™ Capillary Columns 10 m,,,,,,,Guard Column,,,,,https://www.thermofisher.com/order/catalog/product/26050-1032?SID=srch-srp-26050-1032,Thermo Fisher Scientific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thermo Fisher Scientific,Guard Column,,,,,,,active,26050,GuardGOLD™ Capillary Columns 5 m,,,,,,,Guard Column,,,,,https://www.thermofisher.com/order/catalog/product/26050-0553?SID=srch-srp-26050-0553,Thermo Fisher Scientific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thermo Fisher Scientific,Guard Column,,,,,,,active,26050,GuardGOLD™ Capillary Columns 2 m,,,,,,,Guard Column,,,,,https://www.thermofisher.com/order/catalog/product/26050-0232?SID=srch-srp-26050-0232,Thermo Fisher Scientific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thermo Fisher Scientific,Guard Column,,,,,,,active,70005,BetaSil™ Silica Javelin™ Guard Columns Pack of 4,,,,,,,Guard Column,,,,,https://www.thermofisher.com/order/catalog/product/70005-012106?SID=srch-srp-70005-012106,Thermo Fisher Scientific,,,Guard Column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
